word phrase	count
入ってる 一年生/名詞	1
やってはる から/助詞	3
やってはる ん/名詞	1
集まる ところ/名詞	1
釣る のに/助詞	1
泳がせる ねん/助詞	1
動いてる よう/名詞	1
つる ねん/助詞	1
釣れる って/助詞	1
しゃくる ./記号	1
しゃくる って/助詞	1
つけてる やつ/名詞	1
生きてる よう/名詞	2
見せかける ねん/助詞	1
パクッてくる ./記号	1
死にかけてる やつ/名詞	1
パクッてくる から/助詞	1
釣る み/動詞	1
来る とき/名詞	2
とかでよる から/助詞	1
釣ってる とき/名詞	1
なってる タレドロップハンドル/名詞	1
見はる から/助詞	1
してる 友達/名詞	3
れる 押さ/動詞	1
持っとる よ/助詞	1
乗っとる ./記号	1
来れる の/助詞	1
黙ってる 時間/名詞	1
語れる こと/名詞	2
教える ほど/名詞	1
教えれる か/助詞	1
教えれる から/助詞	1
ハマる タイプ/名詞	1
当てる やつ/名詞	1
負ける ./記号	2
みる から/助詞	1
求める みたい/名詞	1
入る なら/接続詞	1
見る やつ/名詞	1
ほる やつ/名詞	1
やる で/助詞	1
かわってる し/助詞	1
会っとる ん/助詞	1
ついていける の/名詞	1
寝てる とき/名詞	1
泊まってくる って/助詞	1
泊まる わ/助詞	1
やっとる な/助詞	2
行ってる な/助詞	1
止まる みたい/名詞	1
行ってる はず/名詞	1
しゃべれる ペラペラ/副詞	1
進んでる し/助詞	1
かぶってる な/助詞	1
よる し/助詞	4
とる やつ/名詞	1
取る やつ/名詞	1
起こっている 現象/名詞	1
突き止める と/助詞	1
起こっている こと/名詞	1
突き止める って/助詞	1
遊んでる 暇/名詞	1
やる バスケ/名詞	1
しゃべる けど/助詞	2
してる カレー/名詞	1
入れる か/助詞	1
作る よ/助詞	1
教えてる な/助詞	1
きてくれる 子/名詞	1
いってる 友達/名詞	1
調べる とか/助詞	1
まわる とか/助詞	1
生まれてる な/助詞	1
上がってる の/助詞	1
ばれる ばれる/動詞	1
ばれる ./記号	1
ませる ね/助詞	1
持ってる 寮/名詞	1
住んでる 浪人/名詞	1
持ってくる から/助詞	1
くれてる し/助詞	1
帰る 二/名詞	1
くれる 友達/名詞	1
盛り上がる 曲/名詞	1
歌える みたい/名詞	1
終わる 時/名詞	1
付き合ってる の/助詞	1
別れる 時/名詞	1
出遅れてる 感/名詞	1
付き合ってる とか/助詞	1
行ってみる こと/名詞	1
行ってる ラーメン/名詞	1
しゃべる よう/名詞	1
仕切る って/助詞	1
こじれる と/助詞	1
飲んでる みたい/名詞	1
増える から/助詞	1
あふれてる な/助詞	1
おってる もん/名詞	1
落ちてる もん/名詞	1
はいってる やん/助動詞	1
破れる やつ/名詞	1
使ってる し/助詞	2
持っとる やん/助動詞	1
もらってる って/助詞	2
入る 子/名詞	1
取る 人形/名詞	1
計る やん/助動詞	1
飲める し/助詞	1
はいれる ./記号	1
ついてる やん/助動詞	1
つくる ねん/助詞	2
飼ってはる から/助詞	1
できおる かも/助詞	1
生きてる ./記号	2
つながってる けど/助詞	1
踊る ん/名詞	1
きてる それ/名詞	1
吹いてはる の/名詞	1
あってる って/助詞	1
あってはる 時/名詞	1
もらえる やん/助動詞	1
いける し/助詞	3
貸してくれる ./記号	1
割る の/名詞	2
割ってる から/助詞	1
吹ける の/名詞	1
目指してはる ねん/助詞	3
捨ててる し/助詞	1
おもってる ねん/助詞	1
言いはる ねん/助詞	2
ゆってもらえる ねん/助詞	1
してはる って/助詞	1
しゃべってる 通り/名詞	1
混ざってる と/助詞	1
作ってる な/助詞	1
返してくれる よ/助詞	1
返してくれる ./記号	1
売れてる 時代/名詞	2
痩せてる 時代/名詞	1
頑張る な/助詞	1
着てる 時代/名詞	1
習ってる の/助詞	1
上がれる し/助詞	1
和んてる の/助詞	1
洒落てる やろ/助動詞	1
流行ってる こと/名詞	2
ある 歌/名詞	1
はまってる けど/助詞	1
きてる で/助詞	1
飛び交ってる から/助詞	1
れる 握手/名詞	1
寝てる こと/名詞	1
できる そう/名詞	1
走ってる と/助詞	1
みてくれる から/助詞	1
挙げる だけ/助詞	1
れる 研究所/名詞	1
痛める 人/名詞	1
支える ほう/名詞	1
支える 側/名詞	1
儲かる 仕事/名詞	1
決まってる し/助詞	1
する 量/名詞	1
怒ってる とき/名詞	1
聞こえてくる みたい/名詞	1
隠れてる ちゃう/感動詞	1
言ってる す/助動詞	1
謝ってる やん/助動詞	2
怒ってる と/助詞	1
聞こえてくる ん/名詞	1
飲んでる やつ/名詞	1
言ったる から/助詞	1
つけてる ./記号	1
付けてる ./記号	1
教えてくる よう/名詞	1
してくる よう/名詞	1
ひきずってる ねん/助詞	2
やられる で/助詞	1
すぎる AKB/名詞	1
帰る ん/助詞	1
仕切る わけ/名詞	1
貼る こと/名詞	1
れる ポストカードケース/名詞	1
かかってる やろ/助動詞	1
いちびる ./記号	1
似てる けど/助詞	1
感じる やん/助動詞	1
使ってる と/助詞	1
折れる やん/助動詞	3
られる らしい/助動詞	1
受ける 時/名詞	2
とる とき/名詞	1
入ってる らしい/助動詞	1
呼ばれてる か/助詞	1
きてる の/名詞	1
繋がる と/助詞	1
知ってる ガチ/名詞	1
遊べる し/助詞	1
分かる 分かる/動詞	4
思える ./記号	1
なっている と/助詞	1
住んでる 私/名詞	1
手伝うたげる わ/助詞	1
あげる から/助詞	1
送ってくる と/助詞	1
亡くなる 前/名詞	1
泣いてる ./.	1
食べる のに/助詞	2
くれはる ゆう/動詞	1
上がる しか/助詞	1
いる とこ/名詞	1
登る のに/助詞	1
見える あの/フィラー	1
なってる 虹/名詞	1
生えてくる から/助詞	1
見れる ん/名詞	1
取る よう/名詞	1
さかせる けども/助詞	1
切る 時期/名詞	1
あたる こと/名詞	1
かなってる ん/名詞	1
言い聞かしてる ん/助詞	1
する 時期/名詞	1
たはる やろ/助動詞	2
まわってる ねん/助詞	1
寝る ん/名詞	1
うてる やろ/助動詞	1
られる とか/助詞	1
うつる やん/助動詞	1
書いてはる にゃ/助詞	1
食べてる な/助詞	1
たべる な/助詞	1
ふとる ん/名詞	1
せまっとる のに/助詞	1
笑てる な/助詞	1
いったる ./記号	1
あきらめてはる ん/名詞	1
いってる の/名詞	1
だしてはる ねん/助詞	1
歌いはる や/助詞	1
使ってる ゆう/動詞	1
受けてる ./記号	1
なげる とか/助詞	1
なげる って/助詞	1
つながる とこ/名詞	1
放る から/助詞	1
きはる わけ/名詞	1
並べる やろ/助動詞	1
並べる ゆう/動詞	1
思てはる ねん/助詞	1
貰ってる よ/助詞	1
食べなる ん/助詞	1
食べてる 感じ/名詞	2
できる プレー/名詞	1
頑張ってる けど/助詞	1
見てる で/助詞	1
値する 人/名詞	1
使ってる って/助詞	2
たはる ん/感動詞	1
、はる が/助詞	1
.はる と/助詞	1
見てはる ./記号	3
見てはる で/助詞	1
渡してる から/助詞	1
見てはる わ/助詞	1
聞こえる 人/名詞	1
れてる ねん/名詞	1
分けてやる ./記号	1
分けてる 訳/名詞	1
できてる わけ/名詞	1
できる けども/助詞	1
並んでる と/助詞	1
ある 反面/副詞	1
している ところ/名詞	2
働いてる って/助詞	1
ゆってる ねん/助詞	2
負けてる 訳/名詞	1
れてる 訳/名詞	1
過ぎてる 部分/名詞	1
言ってる けども/助詞	1
せる より/助詞	1
落ちてる ん/名詞	1
しゃべってる で/助詞	1
出てる よう/名詞	1
会ってる から/助詞	1
会ってる よ/助詞	3
でてる ./記号	1
決まってる 仕事/名詞	1
する 反対/名詞	1
呼ばれる 法律/名詞	1
ゆってる って/助詞	1
投じる 権利/名詞	1
はる わけ/名詞	1
わかっとる か/助詞	1
会ってる わ/助詞	1
流れてる ねん/助詞	1
載ってる ./記号	1
いる はず/名詞	1
陥ってる 訳/名詞	1
はいる って/助詞	1
なってくる 時/名詞	1
問いかける ん/名詞	1
してやる べき/助動詞	1
ゆってる ん/名詞	1
得る もの/名詞	1
過ごしている こと/名詞	1
れてる 環境/名詞	1
はしょる わけ/名詞	1
させる ./記号	2
思ってる ぐらい/助詞	1
入る で/助詞	1
かけてる 保険/名詞	1
かけてる よ/助詞	1
かけてる けど/助詞	1
はろとる で/助詞	1
おりる よう/名詞	1
考えてる よ/助詞	1
考えとる ん/名詞	1
はいる ねん/助詞	2
かける ん/名詞	2
おこる か/助詞	1
撮ってはる わ/助詞	1
似てる ね/助詞	1
着てはる やん/助動詞	1
来てくれる わ/助詞	1
いうた＋はる わ/助詞	1
いる えー/フィラー	1
いる 言う/動詞	1
似てはる やろ/助動詞	1
くれはる で/助詞	1
きてくれる し/助詞	1
くる って/助詞	1
まいてある ./記号	1
鳴らさはる ./記号	1
開ける よう/名詞	1
行った＋はる の/助詞	1
いかはる の/名詞	1
教えてはる とこ/名詞	1
もうてる ん/助詞	1
出てる 人/名詞	1
聞こえてる ./記号	1
頑張った＋はる し/助詞	1
きてる いう/動詞	1
いうてはる よ/助詞	1
いはる ね/助詞	1
かかってる し/助詞	1
いうてはる し/助詞	1
働いている とき/名詞	1
出来てる けども/助詞	1
すべる さかい/助詞	1
すべる ねん/助詞	1
居やはる けど/助詞	1
くれはる さかい/助詞	1
流行る やん/助動詞	1
やってはる のん/助詞	1
みてる ん/名詞	1
出てはる 人/名詞	1
いやはる ./記号	1
やめはる 人/名詞	2
とらはる 人/名詞	2
入らはる の/名詞	1
くれはる の/名詞	1
せはる ねん/助詞	1
喜んではる やろ/助動詞	1
行かはる ね/助詞	1
がんばってる の/助詞	1
思てる の/助詞	2
いはる 間/名詞	1
行かはる 人/名詞	1
出てくる とこ/名詞	1
ゆってはる やん/助動詞	1
行かはる な/助詞	1
やらはる みたい/名詞	1
増えてる し/助詞	1
入ってる ほう/名詞	1
見はる な/助詞	1
わかる 言い/動詞	1
言いはる やん/助動詞	1
見はる 人/名詞	1
しはる よ/助詞	1
泳げる とか/助詞	1
行かはる ./記号	1
はる ねん/助詞	2
はる もん/助詞	1
いはる 日本人/名詞	1
付かはる ./記号	1
頼まはる から/助詞	1
としてあげる 方/名詞	1
落ち着いてる やろ/助動詞	1
嫌がる わ/助詞	1
言うとる た/助動詞	1
出来てる の/助詞	1
もめてる から/助詞	1
思ってる はず/名詞	1
言うてくれる し/助詞	1
いっとる ./記号	2
なっとる はず/名詞	1
分かってくる ねん/助詞	1
分かる っ/助詞	1
なる けども/助詞	2
思てる だけ/助詞	1
考える ちゅう/動詞	1
休める し/助詞	1
休める もん/助詞	1
受ける こと/名詞	1
なる っ/助詞	1
儲かる ねん/助詞	1
辞める もん/名詞	1
みる やん/助動詞	1
生きてる や/助詞	1
頑張ってる やん/助動詞	1
とる 仕事/名詞	1
取る 仕事/名詞	2
嫌がる とこ/名詞	1
嫌がる 仕事/名詞	1
取る っ/助詞	1
する ちゅう/動詞	1
引きずる やん/助動詞	1
変えてる から/助詞	1
ついてくる とこ/名詞	1
分かってくる ./記号	1
考えてくる ん/名詞	1
教えてくれる 何/名詞	1
いうてくれる けども/助詞	1
しとる やつ/名詞	2
なる は/助詞	1
やっとる が/助詞	1
思てる もん/助詞	1
飲める 人間/名詞	1
居る か/助詞	2
なってる ちゃう/動詞	1
としてる やろ/助動詞	3
もってる もん/名詞	1
減ってくる やん/助動詞	1
切れる の/名詞	1
掛かる わ/助詞	1
掛かる ./記号	1
変わってくる やん/助動詞	1
連れてくる わけ/名詞	1
いはる ねん/助詞	1
流れてくる わけ/名詞	1
重ねる ねん/助詞	1
出来る まで/助詞	1
分ける わ/助詞	1
ある 旅館/名詞	1
ひいてある ねん/助詞	1
来はる わ/助詞	1
ある 立て/名詞	1
来はる わけ/名詞	1
たはる ん/名詞	2
寝てはる とき/名詞	1
起きはる やん/助動詞	1
ダーッてやる やつ/名詞	1
踏める けど/助詞	1
言わはる し/助詞	1
喜んでる やん/助動詞	1
カチャンてやる ./記号	1
付ける やつ/名詞	1
続いてる も/感動詞	1
たはる もん/助詞	1
する はじめ/名詞	1
乗らはる ねん/助詞	1
言うてくれる わけ/名詞	1
いれる のに/助詞	1
言わはる わ/助詞	1
開き直る ./記号	1
多すぎる けど/助詞	1
埋まってる って/助詞	1
わらけてくる やろ/助動詞	1
起こる や/助詞	1
忘れてる ねん/助詞	1
する にゃ/助詞	1
してはる 人/名詞	1
いはる やん/助動詞	1
持ってる 物/名詞	1
敗れる って/助詞	1
敗ける って/助詞	1
使ってる エレクトーン/名詞	1
たまる もん/助詞	1
治ってる みたい/名詞	2
治ってる ./記号	1
忘れてはる と/助詞	1
痺れる と/助詞	1
治ってる し/助詞	1
持ってはる やろ/助動詞	1
できる そんなん/名詞	1
やってはる やん/助動詞	2
治る よ/助詞	1
たはる し/助詞	1
られる にゃ/助詞	1
増える いう/動詞	1
くれてはる ねん/助詞	1
助かる かも/助詞	1
ある にゃ/助詞	1
いる よー/助詞	1
たはる や/助詞	1
たはる か/助詞	1
抜ける 道/名詞	1
抜ける ./記号	1
止まる ため/名詞	1
収まる と/助詞	1
やってはる し/助詞	1
飲める やん/助動詞	1
だはる よ/助詞	2
開いてる ねん/助詞	2
きはる よう/名詞	1
ばれる し/助詞	1
れる 見つかっ/動詞	1
しゃべってる やん/助動詞	1
言うてはる ねん/助詞	1
行きはる ねん/助詞	1
言うてくれる ./記号	1
言うてくる やん/助動詞	1
れてはる ねん/助詞	1
れる 思/動詞	1
終わってる ちゃう/感動詞	1
過ぎてる ./記号	1
慣れてる けど/助詞	1
鳴る けれど/助詞	1
付いてる こと/名詞	1
まちごてる みたい/名詞	1
売り切れる か/助詞	1
もかける ./記号	1
帰る し/助詞	1
作る 週/名詞	1
する ほう/名詞	1
聴いてる みたい/名詞	1
おらはる ねん/助詞	2
たはる かも/助詞	1
ってる ./記号	1
載ってる わけ/名詞	1
ついてる 日/名詞	1
下がらはる やろ/助動詞	1
当ててくれる の/助詞	1
変わる ね/名詞	1
待ってる ん/名詞	1
出れる かも/助詞	1
出はる か/助詞	1
おらはる で/助詞	1
離れてはる ね/名詞	1
おらはる やん/助動詞	1
重なる か/助詞	1
来はる やろ/助動詞	1
載る やろ/助動詞	1
切れる ./記号	1
出来る ん/助詞	2
思わはる やん/助動詞	1
当たる か/助詞	1
聞かはる ねん/助詞	1
出はる 人/名詞	1
歩いてはる 人/名詞	1
当たってはる 人/名詞	1
慣れてはる ん/名詞	1
とりはる 人/名詞	1
並んでる 子/名詞	1
きてはる のん/名詞	1
付いて回る ん/名詞	1
買える ね/名詞	1
思ってる だけ/助詞	1
怒らはる な/助詞	1
売れる ん/名詞	2
売れる BIGBANG/名詞	1
した＋はる やろ/助動詞	1
した＋はる ん/名詞	1
行っとる で/助詞	3
行っとる ね/名詞	2
する とこ/動詞	1
頑張ってはる で/助詞	1
かかってくる けど/助詞	1
なる もの/名詞	1
会える か/助詞	2
待ってる だけ/助詞	1
もらわはる ん/名詞	1
れてくる の/名詞	1
取れる よ/助詞	1
乗る 言う/動詞	1
混んでる かも/助詞	1
向いてくる ね/名詞	1
儲かる けど/助詞	1
儲かる な/助詞	1
儲かってる か/助詞	1
乗れる と/助詞	1
止まる やん/助動詞	1
止まる ね/名詞	1
とまる やん/助動詞	1
居らはる し/助詞	1
払うてくれる なら/助動詞	1
帰れる もん/助詞	1
行ってはる から/助詞	1
おりはる やん/助動詞	1
居る ゆう/動詞	1
やってはる あれ/名詞	1
行ってはる の/助詞	1
受けれる か/助詞	1
なってはる か/助詞	1
言っとる けど/助詞	1
ある ゆっ/動詞	1
きてはる けど/助詞	2
送ってあげる か/助詞	1
泊まる とこ/動詞	1
来はる ところ/名詞	1
知ってはる から/助詞	1
知ってはる と/助詞	2
調べた＋はる と/助詞	1
知ってはる か/助詞	1
ある 元気/名詞	1
住んでる ん/助詞	2
建てる ので/助詞	1
出てる の/名詞	1
思ってる とき/名詞	1
崩れる から/助詞	1
訛ってる から/助詞	2
逸れる ねん/助詞	1
話しかける し/助詞	1
聞いてあげる ぐらい/助詞	1
かわせる 術/名詞	1
下がる ん/名詞	1
払える 分/名詞	1
治ってる と/助詞	1
悩んでる ./記号	2
吠える し/助詞	1
できる 授業/名詞	1
れてる くらい/助詞	1
開いてる から/助詞	3
乗れる ね/名詞	1
開いてる 教室/名詞	1
言ってもらえる ./記号	1
なる 仔/名詞	1
辞める し/助詞	1
付ける と/助詞	1
震える ./記号	3
閉まってくる ねん/助詞	1
閉まってる くらい/助詞	1
開いてる ./記号	1
抜ける って/助詞	1
合わせてくれる ねん/助詞	1
いじってる 人/名詞	1
滑れる やん/助動詞	1
頑張る だけ/助詞	1
働いてる し/助詞	1
知ってる 限り/名詞	1
経ってる か/助詞	1
愛せる か/助詞	1
接してる から/助詞	2
してあげれる か/助詞	1
抱えてる 子ども/名詞	1
残る と/助詞	1
喋る で/助詞	2
学べる ん/名詞	1
ある サービス/名詞	1
決めれる けど/助詞	1
おる 感じ/動詞	1
抜けてる か/助詞	1
呼ばれる の/助詞	1
あげる やん/助動詞	1
載ってる けど/助詞	1
かける 人/名詞	1
残る の/助詞	1
お目にかかる ./記号	1
出来る 方/名詞	1
喋れる で/助詞	1
やる ねん/名詞	1
出せる し/助詞	2
着る やん/助動詞	1
やってる で/助詞	1
出てる で/助詞	1
つぶってる ！/記号	1
辞める な/助詞	1
出てる わ/助詞	1
入ってる で/助詞	1
れる 美容師/名詞	1
なる 気/名詞	1
殺せる ね/助詞	1
変わってくる 変わっ/動詞	1
煽る ./記号	1
なる なる/動詞	1
化してくる ./記号	1
みてる と/助詞	1
言ってる みたい/名詞	1
喋ってる もん/助詞	1
作る 材料/名詞	1
稼いでる な/助詞	1
吸ってる な/助詞	1
つけてる ねん/助詞	1
れてる 奴/名詞	1
がる し/助詞	1
まくってる 感じ/名詞	1
とってる けど/助詞	1
れる ちゃん/動詞	1
られる とき/名詞	1
溺れてる みたい/名詞	1
捕る ん/名詞	1
投げる って/助詞	1
集まってる 面子/名詞	1
泣ける ん/名詞	1
走ってる ランナー/名詞	1
踊っている 姿/名詞	1
負ける し/助詞	1
なる ちょっと/副詞	1
なる 寝/動詞	1
寝てる 感じ/名詞	1
動いてる らしい/助動詞	1
つながってる とこ/名詞	1
つながってる 部屋/名詞	1
つながってる ./記号	1
なる 有名/名詞	1
炊いてる な/助詞	1
空いてる とか/助詞	1
わかる ん/助詞	1
くれる ん/助詞	2
飼ってる ん/助詞	1
なめれる から/助詞	1
くらいかかる ん/助詞	1
焦る から/助詞	1
しゃべる 人/名詞	1
びびる ./記号	1
かぶってる けど/助詞	1
してる らしい/助動詞	1
しゃべる 機会/名詞	1
きいてる な/助詞	1
とる ほう/名詞	1
ある 私/名詞	1
食べれる やん/助動詞	1
れる いや/接続詞	1
あたる とき/名詞	1
決まってる やつ/名詞	1
しゃべりまくる とき/名詞	1
すぎる ところ/名詞	1
来る まで/助詞	1
褒めてる つもり/名詞	1
通ってる し/助詞	1
通る バス/名詞	1
乗ってくる から/助詞	1
やってる お/接頭詞	1
残ってる とこ/名詞	1
並んでる とこ/名詞	1
持ってる と/助詞	2
受け入れてる 所/名詞	1
慣れてる 所/名詞	1
入れる はず/名詞	1
食べてる って/助詞	1
もらってる けど/助詞	1
行ってくる から/助詞	1
乗る 電車/名詞	1
食べる 感じ/名詞	1
分かってくる し/助詞	1
出てくる みたい/名詞	1
やってくれる から/助詞	2
周る みたい/名詞	1
やってみる って/助詞	1
過ごしてる ん/助詞	1
入る みたい/名詞	1
入る とこ/名詞	2
頼る 人/名詞	1
太る みたい/名詞	1
びびる 時期/名詞	1
辞める みたい/名詞	1
、はる を/助詞	3
始める こと/名詞	1
来る とか/助詞	1
走り抜ける って/助詞	1
漕いでる 写真/名詞	1
避ける みたい/名詞	1
避ける の/名詞	1
出してもらえる し/助詞	1
乗ってる の/名詞	1
取る 感じ/名詞	1
する 春休み/名詞	1
来る 訳/名詞	1
終わる って/助詞	1
.はる ./記号	1
、はる ./記号	2
超える まで/助詞	1
焦る こと/名詞	1
なくなる わけ/名詞	1
疲れてる ねん/助詞	1
生まれてくる と/助詞	1
どっかではる を/助詞	1
よめる けど/助詞	1
学べる みたい/名詞	1
言って来る ん/名詞	1
持ってくる ん/名詞	1
載る ぐらい/助詞	1
いる 前/名詞	1
やり遂げる みたい/名詞	1
学べる やん/助動詞	1
疲れてくる もん/助詞	1
疲れてくる し/助詞	1
見れる な/助詞	1
見れる 最近/名詞	1
見てる こっち/名詞	1
勝ってる ね/助詞	1
勝ってる 勝っ/動詞	1
勝ってる ./記号	1
盛り上がる し/助詞	1
回る ねん/名詞	1
ある よ/名詞	1
売れる 歌手/名詞	1
知ってる 曲/名詞	1
やってる サークル/名詞	1
捨てはる から/助詞	1
してもらえる から/助詞	2
辞める 理由/名詞	1
かかってる わけ/名詞	1
としてる から/助詞	1
絡んでる わけ/名詞	1
思ってる チーム/名詞	1
はらんでる ./記号	1
まくってる わけ/名詞	1
戦ってる わけ/名詞	1
やる なら/接続詞	1
守ってくれる ねん/名詞	1
狙ってる ところ/名詞	2
受かってる か/助詞	1
言うてる やつ/名詞	1
きて来る ぐらい/助詞	1
やる なら/助動詞	1
教えてる の/助詞	1
やる 日本/名詞	1
解ける 問題/名詞	1
解ける ./記号	1
受けてる やつ/名詞	1
入ってくる の/助詞	1
もらってる わけ/名詞	2
できる ぞー/副詞	1
言うてる 場合/名詞	1
できてる アニメ/名詞	1
生き返ってくる の/助詞	1
せる の/助詞	1
在る べき/助動詞	1
聴いてる の/名詞	1
聴いてる か/助詞	2
始まっとる ちゃう/動詞	1
当てる みたい/名詞	1
ある 体育館/名詞	1
考えてる けど/助詞	2
飛んでる ./記号	1
行ける もん/名詞	1
上がる ん/助詞	1
通る とか/助詞	1
見とる ./記号	2
変わってくる の/助詞	1
通してる って/助詞	1
あっとる か/助詞	1
帰る けど/助詞	1
泊まる わけ/名詞	1
楽しめる 場所/名詞	1
楽しめる 人/名詞	1
分かかる で/助詞	1
くらいかかる ん/名詞	1
見てる ね/名詞	1
溜まる ん/名詞	1
渡しとる から/助詞	1
行ける だけ/助詞	1
取らしてくれる ね/名詞	1
メモっとる ./記号	1
出とる ./記号	3
とれる ん/名詞	1
よる な/助詞	2
始まっとる ./記号	1
とれる ね/名詞	1
譲ってくれる 場合/名詞	1
合ってる な/助詞	1
聴いとる な/助詞	2
なっている ので/助詞	1
流れてる やつ/名詞	1
食べつづける みたい/名詞	1
回る やろ/助動詞	3
食べ切る みたい/名詞	1
出とる で/助詞	2
太ってる お/接頭詞	1
暮らせる だけ/助詞	1
稼げる ./記号	1
稼げる ねん/助詞	1
買える ねん/助詞	3
れてる こういう/連体詞	1
さしてくれる ね/名詞	1
させてくれる 前提/名詞	1
れてる 時/名詞	1
出してる 紹介/名詞	1
載せてる みたい/名詞	1
見える とか/助詞	1
まとまってる から/助詞	1
学んでる 人/名詞	1
分かれる よ/助詞	1
変わる もん/助詞	1
使ってくれる と/助詞	1
汚れる もん/助詞	1
落ち着いてる 感じ/名詞	1
つける とこ/名詞	1
している か/助詞	1
詰まってる ん/名詞	1
食べてくれる 人/名詞	2
喜んでくれる の/名詞	1
食べてくれる かも/助詞	1
見てる こと/名詞	1
つぶれてる から/助詞	1
つるんでる やん/助動詞	1
遊んでる やん/助動詞	1
見てる のん/名詞	1
伸びる ん/名詞	1
楽しんではる わ/助詞	1
言いはる ./記号	1
言てはる わ/助詞	1
ある じゃ/助動詞	6
撮れる もん/助詞	1
喋る わ/助詞	1
行ってる その/連体詞	1
変わってる ところ/名詞	1
見れる もん/名詞	1
してくれる ちゃう/動詞	1
さすってくれる と/助詞	1
産んでる ./記号	1
出る よー/助詞	1
聴こえる の/助詞	1
動ける し/助詞	1
怒らはる ./記号	1
怒る 感じ/動詞	1
育ってはる やん/助動詞	1
できはる もん/助詞	1
こなさはる し/助詞	1
言ってる かも/助詞	1
しはる ね/名詞	1
言わはる やん/助動詞	1
言うてはる ./記号	2
考えている こと/名詞	1
震える くらい/助詞	1
上がってる 人/名詞	1
聞いてる でしょ/助動詞	1
助けてもらえる 人/名詞	1
寝かしてる 間/名詞	1
助けてくれる お母さん/名詞	1
集まってる みたい/名詞	1
伸びる か/助詞	1
寝る 前/名詞	1
つぶれる かも/助詞	1
鳴ってる ./記号	1
死する 人/名詞	1
寝る ねん/助詞	1
凝る 人/名詞	1
凝ってる って/助詞	1
話してる うち/名詞	1
入ってる のに/助詞	1
のせる ./記号	1
直してる けど/助詞	1
なりきる ん/名詞	1
生まれる ん/助詞	1
なれる みんな/名詞	1
上げる メンバー/名詞	1
してる 相手/名詞	1
登る から/助詞	1
潰れてる から/助詞	1
決めてる ん/名詞	1
はまってる っ/助詞	1
作る ん/助詞	1
ある っちゃ/助詞	1
会える 気/名詞	1
聴いてる ん/名詞	1
聴ける から/助詞	1
ハマってる 音楽/名詞	1
ハマってる ./記号	1
ハマってる やつ/名詞	1
やってる バンド/名詞	1
いわしてる バンド/名詞	1
ゆってる やつ/名詞	1
ハマってる みたい/名詞	1
取れてる ./記号	1
分かってる みたい/名詞	1
取れる の/名詞	1
勧める ん/名詞	1
始めてる とこ/名詞	1
進めてる ./記号	1
流れてる ん/助詞	1
荒れてる けど/助詞	1
戦ってる 最中/名詞	1
言える その/連体詞	1
見れる って/助詞	1
言える 力/名詞	1
起こる の/名詞	1
つる ん/名詞	1
食べてる もん/助詞	1
やっていらっしゃる ん/名詞	1
知ってる 情報/名詞	1
話せる けど/助詞	1
くる ね/助詞	1
合せてる よう/名詞	2
演じてる らしい/助動詞	1
ちゃってる けど/助詞	1
止まる よう/名詞	1
なる 訳/名詞	1
といてる ./記号	1
悩んでる 自分/名詞	1
くれてる の/名詞	1
くれてる の/助詞	2
いてくれる だけ/助詞	1
会える だけ/助詞	1
老いる ./記号	2
貼ってる で/助詞	1
減ってる し/助詞	1
食える の/助詞	1
ゆってる で/助詞	1
れてる わ/助詞	1
話してる 感じ/名詞	1
握ってはる ./記号	1
籠る の/名詞	1
合える 話/名詞	1
受けれてる の/名詞	1
くれてる お父さん/名詞	1
いる 感じ/名詞	1
作る 洗濯/名詞	1
イケてる 友達/名詞	1
もってる ね/助詞	1
始まってる けど/助詞	1
解いてる みたい/名詞	1
感じてる 部分/名詞	1
呼べる な/助詞	1
思ってる ね/名詞	1
分かってる ふり/名詞	1
食べる 食べる/動詞	1
なれる じゃ/助動詞	1
ある めっちゃ/副詞	1
行ける 国/名詞	1
忘れてる もん/助詞	1
くれはる ん/名詞	2
使ってくれる 人/名詞	1
くれはる って/助詞	1
決まってる ん/名詞	2
つながってる から/助詞	1
行ける 映画館/名詞	1
できる ホットドッグ/名詞	1
売ってる とこ/名詞	1
観る の/助詞	1
来てはる けど/助詞	1
れる とこ/名詞	1
喋る より/助詞	1
映ってる 動画/名詞	1
くれてる 居場所/名詞	1
くれてはる ね/助詞	1
待ってる よ/助詞	1
流行ってる ねん/助詞	1
言うてる ね/助詞	1
言うてはる し/助詞	1
喋る な/助詞	3
捕まる こと/名詞	1
帰っとる わ/助詞	1
出さはる から/助詞	1
もうてる こと/名詞	1
ある ファミリーマート/名詞	1
行ける 人間/名詞	1
きめる の/名詞	1
借りる 側/名詞	1
貸してる のに/助詞	1
見る 会/名詞	2
なってる のん/助詞	1
ずれる けど/助詞	1
住んでる 人間/名詞	1
られる 人間/名詞	1
勝てる わけ/名詞	1
持てる の/名詞	1
もてる けど/助詞	1
持ってる の/助詞	1
潰せる けど/助詞	1
育てる か/助詞	1
曲がる の/名詞	2
間違ってる か/助詞	1
図る 世の中/名詞	1
できる 話/名詞	1
納まる ねん/助詞	1
合うてる し/助詞	1
出る 問題/名詞	1
決める こと/名詞	1
思っとる から/助詞	3
慣れとる から/助詞	1
覚えとる ねん/助詞	3
上がる 人/名詞	1
はまっとる の/名詞	1
滑れる よう/名詞	3
こける 感じ/名詞	1
いれてくれる の/助詞	1
残ってる 印象/名詞	1
呼ばれとる 人/名詞	1
